video-file,kind,engine,identity-source,identity-target,recording-source,recording-target,audio-config,gen-config,gesture-type,script-type
facefusion-12488-10662.mp4,face-swap,facefusion,227,400,12488,10662,real,inswapper_128_fp16_768768,no-gesture,scripted-short
facefusion-12500-10657.mp4,face-swap,facefusion,227,400,12500,10657,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-long
facefusion-12504-10648.mp4,face-swap,facefusion,227,400,12504,10648,real,simswap_256_768768,no-gesture,unscripted
diff2lip-12796-12808-real.mp4,lip-sync,diff2lip,320,320,12796,12808,real,,no-gesture,scripted-long
diff2lip-12786-12799-elevenlabs.mp4,lip-sync,diff2lip,320,320,12786,12799,elevenlabs,,no-gesture,scripted-short
diff2lip-12803-12800-real.mp4,lip-sync,diff2lip,320,320,12803,12800,real,,no-gesture,scripted-short
diff2lip-12809-12805-playht.mp4,lip-sync,diff2lip,320,320,12809,12805,playht,,no-gesture,unscripted
latentsync-12791-12800-real.mp4,lip-sync,latentsync,320,320,12791,12800,real,,no-gesture,scripted-short
latentsync-12789-12801-elevenlabs.mp4,lip-sync,latentsync,320,320,12789,12801,elevenlabs,,no-gesture,scripted-short
latentsync-12809-12810-elevenlabs.mp4,lip-sync,latentsync,320,320,12809,12810,elevenlabs,,no-gesture,unscripted
memo-12783-12791-elevenlabs.mp4,avatar,memo,320,320,12783,12791,elevenlabs,,no-gesture,scripted-short
memo-12786-12801-playht.mp4,avatar,memo,320,320,12786,12801,playht,,no-gesture,scripted-short
memo-12798-12805-real.mp4,avatar,memo,320,320,12798,12805,real,,no-gesture,unscripted
hellomeme-12798-12810-playht.mp4,avatar,hellomeme,320,320,12798,12810,real,,no-gesture,unscripted
hellomeme-12791-12785-speechify.mp4,avatar,hellomeme,320,320,12791,12785,real,,no-gesture,scripted-short
hellomeme-12786-12789-real.mp4,avatar,hellomeme,320,320,12786,12789,real,,no-gesture,scripted-short
facefusion-15884-12800.mp4,face-swap,facefusion,402,320,15884,12800,real,inswapper_128_fp16_768768,no-gesture,scripted-short
facefusion-15888-12808.mp4,face-swap,facefusion,402,320,15888,12808,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-long
facefusion-15899-12786.mp4,face-swap,facefusion,402,320,15899,12786,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
facefusion-15876-12809.mp4,face-swap,facefusion,402,320,15876,12809,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,unscripted
diff2lip-10387-10373-speechify.mp4,lip-sync,diff2lip,452,452,10387,10373,speechify,,no-gesture,scripted-short
diff2lip-10363-10372-elevenlabs.mp4,lip-sync,diff2lip,452,452,10363,10372,elevenlabs,,no-gesture,scripted-short
latentsync-10382-10385-real.mp4,lip-sync,latentsync,452,452,10382,10385,real,,no-gesture,unscripted
latentsync-10365-10391-real.mp4,lip-sync,latentsync,452,452,10365,10391,real,,no-gesture,scripted-short
latentsync-10366-10363-elevenlabs.mp4,lip-sync,latentsync,452,452,10366,10363,elevenlabs,,no-gesture,scripted-short
facefusion-15577-10380.mp4,face-swap,facefusion,347,452,15577,10380,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
diff2lip-9192-9213-elevenlabs.mp4,lip-sync,diff2lip,226,226,9192,9213,elevenlabs,,no-gesture,unscripted
diff2lip-9201-9187-speechify.mp4,lip-sync,diff2lip,226,226,9201,9187,speechify,,no-gesture,scripted-short
diff2lip-9181-9208-elevenlabs.mp4,lip-sync,diff2lip,226,226,9181,9208,elevenlabs,,no-gesture,scripted-short
latentsync-9183-9200-speechify.mp4,lip-sync,latentsync,226,226,9183,9200,speechify,,no-gesture,scripted-short
latentsync-9205-9192-playht.mp4,lip-sync,latentsync,226,226,9205,9192,playht,,no-gesture,unscripted
latentsync-9197-9210-playht.mp4,lip-sync,latentsync,226,226,9197,9210,playht,,no-gesture,scripted-short
memo-9197-9190-elevenlabs.mp4,avatar,memo,226,226,9197,9190,elevenlabs,,no-gesture,scripted-short
memo-9205-9213-elevenlabs.mp4,avatar,memo,226,226,9205,9213,elevenlabs,,no-gesture,unscripted
hellomeme-9198-9208-real.mp4,avatar,hellomeme,226,226,9198,9208,real,,no-gesture,scripted-short
hellomeme-9206-9187-real.mp4,avatar,hellomeme,226,226,9206,9187,real,,no-gesture,scripted-short
hellomeme-9203-9213-playht.mp4,avatar,hellomeme,226,226,9203,9213,real,,no-gesture,unscripted
hellomeme-9199-9195-real.mp4,avatar,hellomeme,226,226,9199,9195,real,,no-gesture,scripted-long
facefusion-15248-9199.mp4,face-swap,facefusion,270,226,15248,9199,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-long
facefusion-15231-9200.mp4,face-swap,facefusion,270,226,15231,9200,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
facefusion-15223-9213.mp4,face-swap,facefusion,270,226,15223,9213,real,inswapper_128_fp16_768768,no-gesture,unscripted
facefusion-15225-9190.mp4,face-swap,facefusion,270,226,15225,9190,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
diff2lip-11081-11079-speechify.mp4,lip-sync,diff2lip,478,478,11081,11079,speechify,,no-gesture,scripted-short
diff2lip-11084-11086-speechify.mp4,lip-sync,diff2lip,478,478,11084,11086,speechify,,no-gesture,scripted-short
diff2lip-11103-11094-elevenlabs.mp4,lip-sync,diff2lip,478,478,11103,11094,elevenlabs,,no-gesture,unscripted
latentsync-11103-11094-playht.mp4,lip-sync,latentsync,478,478,11103,11094,playht,,no-gesture,unscripted
latentsync-11084-11106-playht.mp4,lip-sync,latentsync,478,478,11084,11106,playht,,no-gesture,scripted-short
memo-11096-11074-playht.mp4,avatar,memo,478,478,11096,11074,playht,,no-gesture,scripted-short
memo-11103-11087-playht.mp4,avatar,memo,478,478,11103,11087,playht,,no-gesture,unscripted
memo-11086-11082-playht.mp4,avatar,memo,478,478,11086,11082,playht,,no-gesture,scripted-short
hellomeme-11097-11087-playht.mp4,avatar,hellomeme,478,478,11097,11087,real,,no-gesture,unscripted
hellomeme-11107-11099-speechify.mp4,avatar,hellomeme,478,478,11107,11099,real,,no-gesture,scripted-short
hellomeme-11105-11096-elevenlabs.mp4,avatar,hellomeme,478,478,11105,11096,real,,no-gesture,scripted-short
facefusion-13523-11094.mp4,face-swap,facefusion,294,478,13523,11094,real,simswap_256_768768,no-gesture,unscripted
facefusion-13515-11089.mp4,face-swap,facefusion,294,478,13515,11089,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-long
facefusion-13532-11096.mp4,face-swap,facefusion,294,478,13532,11096,real,simswap_256_768768,no-gesture,scripted-short
facefusion-13534-11091.mp4,face-swap,facefusion,294,478,13534,11091,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
diff2lip-11287-11293-elevenlabs.mp4,lip-sync,diff2lip,239,239,11287,11293,elevenlabs,,no-gesture,scripted-short
diff2lip-11279-11306-playht.mp4,lip-sync,diff2lip,239,239,11279,11306,playht,,no-gesture,unscripted
diff2lip-11303-11277-real.mp4,lip-sync,diff2lip,239,239,11303,11277,real,,no-gesture,scripted-short
latentsync-11279-11306-playht.mp4,lip-sync,latentsync,239,239,11279,11306,playht,,no-gesture,unscripted
latentsync-11301-11288-real.mp4,lip-sync,latentsync,239,239,11301,11288,real,,no-gesture,scripted-short
memo-11295-11302-speechify.mp4,avatar,memo,239,239,11295,11302,speechify,,no-gesture,scripted-short
memo-11300-11306-real.mp4,avatar,memo,239,239,11300,11306,real,,no-gesture,unscripted
memo-11299-11281-real.mp4,avatar,memo,239,239,11299,11281,real,,no-gesture,scripted-short
hellomeme-11309-11308-speechify.mp4,avatar,hellomeme,239,239,11309,11308,real,,no-gesture,scripted-short
hellomeme-11301-11290-speechify.mp4,avatar,hellomeme,239,239,11301,11290,real,,no-gesture,scripted-short
hellomeme-11279-11306-elevenlabs.mp4,avatar,hellomeme,239,239,11279,11306,real,,no-gesture,unscripted
facefusion-8355-11304.mp4,face-swap,facefusion,243,239,8355,11304,real,inswapper_128_fp16_768768,no-gesture,scripted-long
facefusion-8357-11291.mp4,face-swap,facefusion,243,239,8357,11291,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
facefusion-8360-11282.mp4,face-swap,facefusion,243,239,8360,11282,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
facefusion-8370-11300.mp4,face-swap,facefusion,243,239,8370,11300,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,unscripted
diff2lip-11121-11126-elevenlabs.mp4,lip-sync,diff2lip,426,426,11121,11126,elevenlabs,,no-gesture,scripted-short
diff2lip-11109-11120-speechify.mp4,lip-sync,diff2lip,426,426,11109,11120,speechify,,no-gesture,scripted-short
latentsync-11117-11136-real.mp4,lip-sync,latentsync,426,426,11117,11136,real,,no-gesture,scripted-long
latentsync-11127-11129-speechify.mp4,lip-sync,latentsync,426,426,11127,11129,speechify,,no-gesture,scripted-short
latentsync-11122-11118-real.mp4,lip-sync,latentsync,426,426,11122,11118,real,,no-gesture,unscripted
memo-11122-11110-playht.mp4,avatar,memo,426,426,11122,11110,playht,,no-gesture,unscripted
memo-11134-11138-speechify.mp4,avatar,memo,426,426,11134,11138,speechify,,no-gesture,scripted-short
memo-11125-11115-playht.mp4,avatar,memo,426,426,11125,11115,playht,,no-gesture,scripted-short
hellomeme-11134-11111-real.mp4,avatar,hellomeme,426,426,11134,11111,real,,no-gesture,scripted-short
hellomeme-11131-11110-speechify.mp4,avatar,hellomeme,426,426,11131,11110,real,,no-gesture,unscripted
hellomeme-11137-11126-playht.mp4,avatar,hellomeme,426,426,11137,11126,real,,no-gesture,scripted-short
facefusion-11379-11136.mp4,face-swap,facefusion,336,426,11379,11136,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-long
facefusion-11402-11123.mp4,face-swap,facefusion,336,426,11402,11123,real,inswapper_128_fp16_768768,no-gesture,scripted-short
facefusion-11411-11110.mp4,face-swap,facefusion,336,426,11411,11110,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,unscripted
facefusion-11408-11128.mp4,face-swap,facefusion,336,426,11408,11128,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
diff2lip-11621-11620-real.mp4,lip-sync,diff2lip,491,491,11621,11620,real,,no-gesture,scripted-short
diff2lip-11646-11631-playht.mp4,lip-sync,diff2lip,491,491,11646,11631,playht,,no-gesture,scripted-short
latentsync-11631-11628-real.mp4,lip-sync,latentsync,491,491,11631,11628,real,,no-gesture,scripted-short
latentsync-11637-11620-elevenlabs.mp4,lip-sync,latentsync,491,491,11637,11620,elevenlabs,,no-gesture,scripted-short
memo-11632-11617-real.mp4,avatar,memo,491,491,11632,11617,real,,no-gesture,unscripted
hellomeme-11614-11619-real.mp4,avatar,hellomeme,491,491,11614,11619,real,,yawn,no-speech
hellomeme-11635-11617-playht.mp4,avatar,hellomeme,491,491,11635,11617,real,,no-gesture,unscripted
hellomeme-11643-11629-playht.mp4,avatar,hellomeme,491,491,11643,11629,real,,no-gesture,scripted-short
facefusion-12352-11621.mp4,face-swap,facefusion,488,491,12352,11621,real,inswapper_128_fp16_768768,no-gesture,scripted-short
facefusion-12371-11638.mp4,face-swap,facefusion,488,491,12371,11638,real,inswapper_128_fp16_768768,no-gesture,scripted-long
facefusion-12363-11628.mp4,face-swap,facefusion,488,491,12363,11628,real,inswapper_128_fp16_768768,no-gesture,scripted-short
diff2lip-13471-13470-real.mp4,lip-sync,diff2lip,325,325,13471,13470,real,,no-gesture,scripted-short
diff2lip-13494-13481-elevenlabs.mp4,lip-sync,diff2lip,325,325,13494,13481,elevenlabs,,no-gesture,scripted-short
diff2lip-13490-13488-real.mp4,lip-sync,diff2lip,325,325,13490,13488,real,,no-gesture,unscripted
latentsync-13475-13494-real.mp4,lip-sync,latentsync,325,325,13475,13494,real,,no-gesture,scripted-short
latentsync-13472-13500-playht.mp4,lip-sync,latentsync,325,325,13472,13500,playht,,no-gesture,scripted-short
latentsync-13473-13480-speechify.mp4,lip-sync,latentsync,325,325,13473,13480,speechify,,no-gesture,unscripted
memo-13488-13480-real.mp4,avatar,memo,325,325,13488,13480,real,,no-gesture,unscripted
memo-13474-13495-elevenlabs.mp4,avatar,memo,325,325,13474,13495,elevenlabs,,no-gesture,scripted-short
memo-13499-13475-speechify.mp4,avatar,memo,325,325,13499,13475,speechify,,no-gesture,scripted-short
hellomeme-13490-13488-real.mp4,avatar,hellomeme,325,325,13490,13488,real,,no-gesture,unscripted
hellomeme-13472-13470-elevenlabs.mp4,avatar,hellomeme,325,325,13472,13470,real,,no-gesture,scripted-short
facefusion-15520-13495.mp4,face-swap,facefusion,412,325,15520,13495,real,inswapper_128_fp16_768768,no-gesture,scripted-short
facefusion-15510-13484.mp4,face-swap,facefusion,412,325,15510,13484,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-long
facefusion-15492-13489.mp4,face-swap,facefusion,412,325,15492,13489,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
facefusion-15496-13473.mp4,face-swap,facefusion,412,325,15496,13473,real,inswapper_128_fp16_768768,no-gesture,unscripted
diff2lip-11164-11171-real.mp4,lip-sync,diff2lip,475,475,11164,11171,real,,no-gesture,unscripted
diff2lip-11152-11153-speechify.mp4,lip-sync,diff2lip,475,475,11152,11153,speechify,,no-gesture,scripted-short
diff2lip-11141-11149-elevenlabs.mp4,lip-sync,diff2lip,475,475,11141,11149,elevenlabs,,no-gesture,scripted-short
latentsync-11152-11156-speechify.mp4,lip-sync,latentsync,475,475,11152,11156,speechify,,no-gesture,scripted-short
latentsync-11171-11165-real.mp4,lip-sync,latentsync,475,475,11171,11165,real,,no-gesture,unscripted
latentsync-11159-11154-speechify.mp4,lip-sync,latentsync,475,475,11159,11154,speechify,,no-gesture,scripted-short
memo-11152-11153-real.mp4,avatar,memo,475,475,11152,11153,real,,no-gesture,scripted-short
memo-11150-11165-real.mp4,avatar,memo,475,475,11150,11165,real,,no-gesture,unscripted
memo-11162-11148-real.mp4,avatar,memo,475,475,11162,11148,real,,no-gesture,scripted-short
hellomeme-11164-11150-playht.mp4,avatar,hellomeme,475,475,11164,11150,real,,no-gesture,unscripted
hellomeme-11143-11144-playht.mp4,avatar,hellomeme,475,475,11143,11144,real,,no-gesture,scripted-short
hellomeme-11146-11158-real.mp4,avatar,hellomeme,475,475,11146,11158,real,,no-gesture,scripted-short
facefusion-12466-11143.mp4,face-swap,facefusion,395,475,12466,11143,real,simswap_256_768768,no-gesture,scripted-short
facefusion-12454-11146.mp4,face-swap,facefusion,395,475,12454,11146,real,inswapper_128_fp16_768768,no-gesture,scripted-short
diff2lip-16269-16246-speechify.mp4,lip-sync,diff2lip,388,388,16269,16246,speechify,,no-gesture,unscripted
diff2lip-16251-16250-playht.mp4,lip-sync,diff2lip,388,388,16251,16250,playht,,no-gesture,scripted-short
latentsync-16274-16271-real.mp4,lip-sync,latentsync,388,388,16274,16271,real,,no-gesture,scripted-short
latentsync-16253-16246-playht.mp4,lip-sync,latentsync,388,388,16253,16246,playht,,no-gesture,unscripted
latentsync-16247-16256-real.mp4,lip-sync,latentsync,388,388,16247,16256,real,,no-gesture,scripted-long
latentsync-16243-16266-playht.mp4,lip-sync,latentsync,388,388,16243,16266,playht,,no-gesture,scripted-short
memo-16261-16274-real.mp4,avatar,memo,388,388,16261,16274,real,,no-gesture,scripted-short
memo-16253-16246-real.mp4,avatar,memo,388,388,16253,16246,real,,no-gesture,unscripted
memo-16257-16270-real.mp4,avatar,memo,388,388,16257,16270,real,,no-gesture,scripted-short
hellomeme-16274-16264-elevenlabs.mp4,avatar,hellomeme,388,388,16274,16264,real,,no-gesture,scripted-short
hellomeme-16253-16246-real.mp4,avatar,hellomeme,388,388,16253,16246,real,,no-gesture,unscripted
facefusion-14674-16248.mp4,face-swap,facefusion,287,388,14674,16248,real,simswap_256_768768,no-gesture,scripted-short
facefusion-14658-16247.mp4,face-swap,facefusion,287,388,14658,16247,real,inswapper_128_fp16_768768,no-gesture,scripted-long
facefusion-14676-16259.mp4,face-swap,facefusion,287,388,14676,16259,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
facefusion-14656-16246.mp4,face-swap,facefusion,287,388,14656,16246,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,unscripted
diff2lip-7609-7623-elevenlabs.mp4,lip-sync,diff2lip,487,487,7609,7623,elevenlabs,,no-gesture,scripted-short
diff2lip-7628-7600-playht.mp4,lip-sync,diff2lip,487,487,7628,7600,playht,,no-gesture,unscripted
diff2lip-7611-7607-elevenlabs.mp4,lip-sync,diff2lip,487,487,7611,7607,elevenlabs,,no-gesture,scripted-short
latentsync-7620-7614-speechify.mp4,lip-sync,latentsync,487,487,7620,7614,speechify,,no-gesture,scripted-short
latentsync-7600-7608-elevenlabs.mp4,lip-sync,latentsync,487,487,7600,7608,elevenlabs,,no-gesture,unscripted
latentsync-7619-7602-playht.mp4,lip-sync,latentsync,487,487,7619,7602,playht,,no-gesture,scripted-short
memo-7605-7602-playht.mp4,avatar,memo,487,487,7605,7602,playht,,no-gesture,scripted-short
memo-7628-7600-real.mp4,avatar,memo,487,487,7628,7600,real,,no-gesture,unscripted
memo-7625-7601-real.mp4,avatar,memo,487,487,7625,7601,real,,no-gesture,scripted-long
memo-7614-7617-speechify.mp4,avatar,memo,487,487,7614,7617,speechify,,no-gesture,scripted-short
hellomeme-7606-7602-playht.mp4,avatar,hellomeme,487,487,7606,7602,real,,no-gesture,scripted-short
hellomeme-7613-7600-playht.mp4,avatar,hellomeme,487,487,7613,7600,real,,no-gesture,unscripted
hellomeme-7621-7623-real.mp4,avatar,hellomeme,487,487,7621,7623,real,,no-gesture,scripted-short
facefusion-7958-7600.mp4,face-swap,facefusion,289,487,7958,7600,real,simswap_256_768768,no-gesture,unscripted
facefusion-7954-7614.mp4,face-swap,facefusion,289,487,7954,7614,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
facefusion-7929-7602.mp4,face-swap,facefusion,289,487,7929,7602,real,inswapper_128_fp16_768768,no-gesture,scripted-short
diff2lip-14298-14276-real.mp4,lip-sync,diff2lip,313,313,14298,14276,real,,no-gesture,scripted-long
diff2lip-14291-14284-real.mp4,lip-sync,diff2lip,313,313,14291,14284,real,,no-gesture,scripted-short
diff2lip-14271-14286-real.mp4,lip-sync,diff2lip,313,313,14271,14286,real,,no-gesture,scripted-short
diff2lip-14292-14280-playht.mp4,lip-sync,diff2lip,313,313,14292,14280,playht,,no-gesture,unscripted
latentsync-14281-14288-speechify.mp4,lip-sync,latentsync,313,313,14281,14288,speechify,,no-gesture,scripted-short
latentsync-14297-14292-real.mp4,lip-sync,latentsync,313,313,14297,14292,real,,no-gesture,unscripted
latentsync-14273-14279-real.mp4,lip-sync,latentsync,313,313,14273,14279,real,,no-gesture,scripted-short
memo-14298-14276-real.mp4,avatar,memo,313,313,14298,14276,real,,no-gesture,scripted-long
memo-14292-14280-playht.mp4,avatar,memo,313,313,14292,14280,playht,,no-gesture,unscripted
memo-14271-14286-speechify.mp4,avatar,memo,313,313,14271,14286,speechify,,no-gesture,scripted-short
memo-14268-14299-real.mp4,avatar,memo,313,313,14268,14299,real,,no-gesture,scripted-short
hellomeme-14271-14301-playht.mp4,avatar,hellomeme,313,313,14271,14301,real,,no-gesture,scripted-short
hellomeme-14269-14294-real.mp4,avatar,hellomeme,313,313,14269,14294,real,,no-gesture,scripted-short
hellomeme-14277-14280-speechify.mp4,avatar,hellomeme,313,313,14277,14280,real,,no-gesture,unscripted
facefusion-11670-14291.mp4,face-swap,facefusion,275,313,11670,14291,real,simswap_256_768768,no-gesture,scripted-short
facefusion-11650-14281.mp4,face-swap,facefusion,275,313,11650,14281,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
facefusion-11676-14280.mp4,face-swap,facefusion,275,313,11676,14280,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,unscripted
facefusion-11673-14298.mp4,face-swap,facefusion,275,313,11673,14298,real,simswap_256_768768,no-gesture,scripted-long
diff2lip-8598-8583-speechify.mp4,lip-sync,diff2lip,374,374,8598,8583,speechify,,no-gesture,unscripted
diff2lip-8607-8605-speechify.mp4,lip-sync,diff2lip,374,374,8607,8605,speechify,,no-gesture,scripted-short
diff2lip-8614-8589-real.mp4,lip-sync,diff2lip,374,374,8614,8589,real,,no-gesture,scripted-short
latentsync-8591-8584-playht.mp4,lip-sync,latentsync,374,374,8591,8584,playht,,no-gesture,scripted-short
latentsync-8612-8589-playht.mp4,lip-sync,latentsync,374,374,8612,8589,playht,,no-gesture,scripted-short
latentsync-8610-8583-speechify.mp4,lip-sync,latentsync,374,374,8610,8583,speechify,,no-gesture,unscripted
memo-8608-8604-playht.mp4,avatar,memo,374,374,8608,8604,playht,,no-gesture,scripted-short
memo-8598-8613-real.mp4,avatar,memo,374,374,8598,8613,real,,no-gesture,unscripted
memo-8600-8591-speechify.mp4,avatar,memo,374,374,8600,8591,speechify,,no-gesture,scripted-short
hellomeme-8607-8591-real.mp4,avatar,hellomeme,374,374,8607,8591,real,,no-gesture,scripted-short
hellomeme-8610-8583-elevenlabs.mp4,avatar,hellomeme,374,374,8610,8583,real,,no-gesture,unscripted
facefusion-13349-8594.mp4,face-swap,facefusion,380,374,13349,8594,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-long
facefusion-13339-8609.mp4,face-swap,facefusion,380,374,13339,8609,real,inswapper_128_fp16_codeformer_512512,no-gesture,scripted-short
facefusion-13361-8602.mp4,face-swap,facefusion,380,374,13361,8602,real,inswapper_128_fp16_768768,no-gesture,scripted-short
facefusion-13355-8610.mp4,face-swap,facefusion,380,374,13355,8610,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,unscripted
diff2lip-7254-7238-speechify.mp4,lip-sync,diff2lip,434,434,7254,7238,speechify,,no-gesture,scripted-short
diff2lip-7253-7248-playht.mp4,lip-sync,diff2lip,434,434,7253,7248,playht,,no-gesture,scripted-short
diff2lip-7262-7239-elevenlabs.mp4,lip-sync,diff2lip,434,434,7262,7239,elevenlabs,,no-gesture,unscripted
latentsync-7241-7246-speechify.mp4,lip-sync,latentsync,434,434,7241,7246,speechify,,no-gesture,scripted-short
latentsync-7256-7249-real.mp4,lip-sync,latentsync,434,434,7256,7249,real,,no-gesture,scripted-long
latentsync-7239-7240-playht.mp4,lip-sync,latentsync,434,434,7239,7240,playht,,no-gesture,unscripted
latentsync-7258-7236-elevenlabs.mp4,lip-sync,latentsync,434,434,7258,7236,elevenlabs,,no-gesture,scripted-short
memo-7239-7240-speechify.mp4,avatar,memo,434,434,7239,7240,speechify,,no-gesture,unscripted
diff2lip-10812-10823-real.mp4,lip-sync,diff2lip,448,448,10812,10823,real,,no-gesture,scripted-short
diff2lip-10805-10824-speechify.mp4,lip-sync,diff2lip,448,448,10805,10824,speechify,,no-gesture,scripted-short
diff2lip-10826-10808-playht.mp4,lip-sync,diff2lip,448,448,10826,10808,playht,,no-gesture,unscripted
latentsync-10816-10804-speechify.mp4,lip-sync,latentsync,448,448,10816,10804,speechify,,no-gesture,scripted-short
latentsync-10813-10835-elevenlabs.mp4,lip-sync,latentsync,448,448,10813,10835,elevenlabs,,no-gesture,scripted-short
latentsync-10826-10808-elevenlabs.mp4,lip-sync,latentsync,448,448,10826,10808,elevenlabs,,no-gesture,unscripted
memo-10825-10833-elevenlabs.mp4,avatar,memo,448,448,10825,10833,elevenlabs,,no-gesture,scripted-short
memo-10818-10816-real.mp4,avatar,memo,448,448,10818,10816,real,,no-gesture,scripted-short
memo-10831-10826-elevenlabs.mp4,avatar,memo,448,448,10831,10826,elevenlabs,,no-gesture,unscripted
hellomeme-10819-10830-real.mp4,avatar,hellomeme,448,448,10819,10830,real,,no-gesture,scripted-long
hellomeme-10834-10802-real.mp4,avatar,hellomeme,448,448,10834,10802,real,,yawn,no-speech
hellomeme-10831-10826-elevenlabs.mp4,avatar,hellomeme,448,448,10831,10826,real,,no-gesture,unscripted
hellomeme-10805-10810-playht.mp4,avatar,hellomeme,448,448,10805,10810,real,,no-gesture,scripted-short
hellomeme-10813-10829-playht.mp4,avatar,hellomeme,448,448,10813,10829,real,,no-gesture,scripted-short
facefusion-7069-10826.mp4,face-swap,facefusion,394,448,7069,10826,real,inswapper_128_fp16_768768,no-gesture,unscripted
facefusion-7060-10830.mp4,face-swap,facefusion,394,448,7060,10830,real,simswap_256_768768,no-gesture,scripted-long
facefusion-7084-10818.mp4,face-swap,facefusion,394,448,7084,10818,real,inswapper_128_fp16_768768,no-gesture,scripted-short
facefusion-7072-10812.mp4,face-swap,facefusion,394,448,7072,10812,real,inswapper_128_fp16_768768,no-gesture,scripted-short
diff2lip-13596-13583-elevenlabs.mp4,lip-sync,diff2lip,348,348,13596,13583,elevenlabs,,no-gesture,scripted-short
diff2lip-13593-13587-playht.mp4,lip-sync,diff2lip,348,348,13593,13587,playht,,no-gesture,scripted-short
diff2lip-13571-13580-playht.mp4,lip-sync,diff2lip,348,348,13571,13580,playht,,no-gesture,unscripted
latentsync-13571-13580-speechify.mp4,lip-sync,latentsync,348,348,13571,13580,speechify,,no-gesture,unscripted
latentsync-13577-13588-speechify.mp4,lip-sync,latentsync,348,348,13577,13588,speechify,,no-gesture,scripted-short
latentsync-13594-13579-speechify.mp4,lip-sync,latentsync,348,348,13594,13579,speechify,,no-gesture,scripted-short
memo-13571-13569-elevenlabs.mp4,avatar,memo,348,348,13571,13569,elevenlabs,,no-gesture,unscripted
hellomeme-13599-13571-speechify.mp4,avatar,hellomeme,348,348,13599,13571,real,,no-gesture,unscripted
hellomeme-13594-13578-elevenlabs.mp4,avatar,hellomeme,348,348,13594,13578,real,,no-gesture,scripted-short
facefusion-15441-13585.mp4,face-swap,facefusion,441,348,15441,13585,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
facefusion-15436-13566.mp4,face-swap,facefusion,441,348,15436,13566,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-short
facefusion-15455-13571.mp4,face-swap,facefusion,441,348,15455,13571,real,inswapper_128_fp16_768768,no-gesture,unscripted
facefusion-15429-13574.mp4,face-swap,facefusion,441,348,15429,13574,real,simswap_256_restoreformer_plus_plus_768768,no-gesture,scripted-long
diff2lip-15737-15725-speechify.mp4,lip-sync,diff2lip,471,471,15737,15725,speechify,,no-gesture,scripted-short
diff2lip-15723-15733-playht.mp4,lip-sync,diff2lip,471,471,15723,15733,playht,,no-gesture,scripted-short
diff2lip-15720-15709-playht.mp4,lip-sync,diff2lip,471,471,15720,15709,playht,,no-gesture,unscripted
latentsync-15722-15725-real.mp4,lip-sync,latentsync,471,471,15722,15725,real,,no-gesture,scripted-short
latentsync-15727-15718-real.mp4,lip-sync,latentsync,471,471,15727,15718,real,,no-gesture,scripted-short
latentsync-15732-15738-elevenlabs.mp4,lip-sync,latentsync,471,471,15732,15738,elevenlabs,,no-gesture,unscripted
latentsync-15712-15710-real.mp4,lip-sync,latentsync,471,471,15712,15710,real,,no-gesture,scripted-long
memo-15732-15709-elevenlabs.mp4,avatar,memo,471,471,15732,15709,elevenlabs,,no-gesture,unscripted
memo-15711-15733-playht.mp4,avatar,memo,471,471,15711,15733,playht,,no-gesture,scripted-short
memo-15726-15741-speechify.mp4,avatar,memo,471,471,15726,15741,speechify,,no-gesture,scripted-short
memo-15719-15721-real.mp4,avatar,memo,471,471,15719,15721,real,,clap,no-speech
hellomeme-15708-15734-real.mp4,avatar,hellomeme,471,471,15708,15734,real,,no-gesture,scripted-short
hellomeme-15732-15738-playht.mp4,avatar,hellomeme,471,471,15732,15738,real,,no-gesture,unscripted
hellomeme-15724-15740-elevenlabs.mp4,avatar,hellomeme,471,471,15724,15740,real,,no-gesture,scripted-short
