,video-file,kind,engine,identity-source,identity-target,recording-source,recording-target,recording-target-ai-generated,gesture-type,script-type
3160,retalking--102-102--541-1617--0.mp4,lip-sync,retalking,102,102,541,1617,False,no-gesture,scripted-long
3161,retalking--103-103--1197-262--0.mp4,lip-sync,retalking,103,103,1197,262,False,no-gesture,scripted-short
3162,retalking--103-103--1197-262--1.mp4,lip-sync,retalking,103,103,1197,262,True,no-gesture,scripted-short
3163,retalking--103-103--1739-663--0.mp4,lip-sync,retalking,103,103,1739,663,False,no-gesture,scripted-long
3164,retalking--103-103--2266-1472--0.mp4,lip-sync,retalking,103,103,2266,1472,False,move-head,no-speech
3165,retalking--103-103--2266-1472--1.mp4,lip-sync,retalking,103,103,2266,1472,True,move-head,no-speech
3166,retalking--103-103--2822-4088--0.mp4,lip-sync,retalking,103,103,2822,4088,False,no-gesture,scripted-short
3167,retalking--103-103--2822-4088--1.mp4,lip-sync,retalking,103,103,2822,4088,True,no-gesture,scripted-short
3168,retalking--103-103--931-1329--0.mp4,lip-sync,retalking,103,103,931,1329,False,no-gesture,unscripted
3169,retalking--103-103--931-1329--1.mp4,lip-sync,retalking,103,103,931,1329,True,no-gesture,unscripted
3170,retalking--104-104--1485-406--0.mp4,lip-sync,retalking,104,104,1485,406,False,no-gesture,scripted-short
3171,retalking--104-104--1485-406--1.mp4,lip-sync,retalking,104,104,1485,406,True,no-gesture,scripted-short
3172,retalking--104-104--2692-811--0.mp4,lip-sync,retalking,104,104,2692,811,False,no-gesture,unscripted
3173,retalking--104-104--2692-811--1.mp4,lip-sync,retalking,104,104,2692,811,True,no-gesture,unscripted
3174,retalking--104-104--275-944--0.mp4,lip-sync,retalking,104,104,275,944,False,move-head,no-speech
3175,retalking--104-104--275-944--1.mp4,lip-sync,retalking,104,104,275,944,True,move-head,no-speech
3176,retalking--104-104--3021-3035--0.mp4,lip-sync,retalking,104,104,3021,3035,False,no-gesture,scripted-short
3177,retalking--104-104--3021-3035--1.mp4,lip-sync,retalking,104,104,3021,3035,True,no-gesture,scripted-short
3178,retalking--104-104--542-1618--0.mp4,lip-sync,retalking,104,104,542,1618,False,no-gesture,scripted-long
3179,retalking--105-105--1657-582--0.mp4,lip-sync,retalking,105,105,1657,582,False,no-gesture,scripted-long
3180,retalking--105-105--2730-1248--0.mp4,lip-sync,retalking,105,105,2730,1248,False,no-gesture,unscripted
3181,retalking--105-105--2730-1248--1.mp4,lip-sync,retalking,105,105,2730,1248,True,no-gesture,unscripted
3182,retalking--105-105--312-716--0.mp4,lip-sync,retalking,105,105,312,716,False,move-head,no-speech
3183,retalking--105-105--312-716--1.mp4,lip-sync,retalking,105,105,312,716,True,move-head,no-speech
3184,retalking--105-105--3725-3304--0.mp4,lip-sync,retalking,105,105,3725,3304,False,no-gesture,scripted-short
3185,retalking--105-105--3725-3304--1.mp4,lip-sync,retalking,105,105,3725,3304,True,no-gesture,scripted-short
3186,retalking--105-105--48-1523--0.mp4,lip-sync,retalking,105,105,48,1523,False,no-gesture,scripted-short
3187,retalking--105-105--48-1523--1.mp4,lip-sync,retalking,105,105,48,1523,True,no-gesture,scripted-short
3188,retalking--106-106--1211-1894--0.mp4,lip-sync,retalking,106,106,1211,1894,False,no-gesture,unscripted
3189,retalking--106-106--1211-1894--1.mp4,lip-sync,retalking,106,106,1211,1894,True,no-gesture,unscripted
3190,retalking--106-106--1619-543--0.mp4,lip-sync,retalking,106,106,1619,543,False,no-gesture,scripted-long
3191,retalking--106-106--2158-680--0.mp4,lip-sync,retalking,106,106,2158,680,False,move-head,no-speech
3192,retalking--106-106--2158-680--1.mp4,lip-sync,retalking,106,106,2158,680,True,move-head,no-speech
3193,retalking--106-106--2280-1486--0.mp4,lip-sync,retalking,106,106,2280,1486,False,no-gesture,scripted-short
3194,retalking--106-106--2280-1486--1.mp4,lip-sync,retalking,106,106,2280,1486,True,no-gesture,scripted-short
3195,retalking--106-106--3040-3049--0.mp4,lip-sync,retalking,106,106,3040,3049,False,no-gesture,scripted-short
3196,retalking--106-106--3040-3049--1.mp4,lip-sync,retalking,106,106,3040,3049,True,no-gesture,scripted-short
3197,retalking--107-107--1054-2257--0.mp4,lip-sync,retalking,107,107,1054,2257,False,wave,no-speech
3198,retalking--107-107--1054-2257--1.mp4,lip-sync,retalking,107,107,1054,2257,True,wave,no-speech
3199,retalking--107-107--1730-654--0.mp4,lip-sync,retalking,107,107,1730,654,False,no-gesture,scripted-long
3200,retalking--107-107--2390-516--0.mp4,lip-sync,retalking,107,107,2390,516,False,no-gesture,scripted-short
3201,retalking--107-107--2390-516--1.mp4,lip-sync,retalking,107,107,2390,516,True,no-gesture,scripted-short
3202,retalking--107-107--2803-2003--0.mp4,lip-sync,retalking,107,107,2803,2003,False,no-gesture,unscripted
3203,retalking--107-107--2803-2003--1.mp4,lip-sync,retalking,107,107,2803,2003,True,no-gesture,unscripted
3204,retalking--107-107--3513-3584--0.mp4,lip-sync,retalking,107,107,3513,3584,False,no-gesture,scripted-short
3205,retalking--107-107--3513-3584--1.mp4,lip-sync,retalking,107,107,3513,3584,True,no-gesture,scripted-short
3206,retalking--108-108--1078-2550--0.mp4,lip-sync,retalking,108,108,1078,2550,False,no-gesture,scripted-short
3207,retalking--108-108--1078-2550--1.mp4,lip-sync,retalking,108,108,1078,2550,True,no-gesture,scripted-short
3208,retalking--108-108--1620-544--0.mp4,lip-sync,retalking,108,108,1620,544,False,no-gesture,scripted-long
3209,retalking--108-108--2694-813--0.mp4,lip-sync,retalking,108,108,2694,813,False,no-gesture,unscripted
3210,retalking--108-108--2694-813--1.mp4,lip-sync,retalking,108,108,2694,813,True,no-gesture,unscripted
3211,retalking--108-108--277-681--0.mp4,lip-sync,retalking,108,108,277,681,False,move-head,no-speech
3212,retalking--108-108--277-681--1.mp4,lip-sync,retalking,108,108,277,681,True,move-head,no-speech
3213,retalking--108-108--3071-3072--0.mp4,lip-sync,retalking,108,108,3071,3072,False,no-gesture,scripted-short
3214,retalking--108-108--3071-3072--1.mp4,lip-sync,retalking,108,108,3071,3072,True,no-gesture,scripted-short
3215,retalking--109-109--1533-1125--0.mp4,lip-sync,retalking,109,109,1533,1125,False,no-gesture,scripted-short
3216,retalking--109-109--1533-1125--1.mp4,lip-sync,retalking,109,109,1533,1125,True,no-gesture,scripted-short
3217,retalking--109-109--1667-592--0.mp4,lip-sync,retalking,109,109,1667,592,False,no-gesture,scripted-long
3218,retalking--109-109--3820-3822--0.mp4,lip-sync,retalking,109,109,3820,3822,False,no-gesture,scripted-short
3219,retalking--109-109--3820-3822--1.mp4,lip-sync,retalking,109,109,3820,3822,True,no-gesture,scripted-short
3220,retalking--109-109--726-322--0.mp4,lip-sync,retalking,109,109,726,322,False,move-head,no-speech
3221,retalking--109-109--726-322--1.mp4,lip-sync,retalking,109,109,726,322,True,move-head,no-speech
3222,retalking--109-109--859-2740--0.mp4,lip-sync,retalking,109,109,859,2740,False,no-gesture,unscripted
3223,retalking--109-109--859-2740--1.mp4,lip-sync,retalking,109,109,859,2740,True,no-gesture,unscripted
3224,retalking--11-11--4125-4897--0.mp4,lip-sync,retalking,11,11,4125,4897,False,no-gesture,scripted-long
3225,retalking--11-11--5329-5155--0.mp4,lip-sync,retalking,11,11,5329,5155,False,no-gesture,scripted-short
3226,retalking--11-11--5329-5155--1.mp4,lip-sync,retalking,11,11,5329,5155,True,no-gesture,scripted-short
3227,retalking--11-11--5490-4811--0.mp4,lip-sync,retalking,11,11,5490,4811,False,wave,no-speech
3228,retalking--11-11--5490-4811--1.mp4,lip-sync,retalking,11,11,5490,4811,True,wave,no-speech
3229,retalking--11-11--5752-4725--0.mp4,lip-sync,retalking,11,11,5752,4725,False,no-gesture,unscripted
3230,retalking--11-11--5752-4725--1.mp4,lip-sync,retalking,11,11,5752,4725,True,no-gesture,unscripted
3231,retalking--11-11--6374-6382--0.mp4,lip-sync,retalking,11,11,6374,6382,False,no-gesture,scripted-short
3232,retalking--11-11--6374-6382--1.mp4,lip-sync,retalking,11,11,6374,6382,True,no-gesture,scripted-short
3233,retalking--110-110--1357-682--0.mp4,lip-sync,retalking,110,110,1357,682,False,move-head,no-speech
3234,retalking--110-110--1357-682--1.mp4,lip-sync,retalking,110,110,1357,682,True,move-head,no-speech
3235,retalking--110-110--2419-1488--0.mp4,lip-sync,retalking,110,110,2419,1488,False,no-gesture,scripted-short
3236,retalking--110-110--2419-1488--1.mp4,lip-sync,retalking,110,110,2419,1488,True,no-gesture,scripted-short
3237,retalking--110-110--2695-1213--0.mp4,lip-sync,retalking,110,110,2695,1213,False,no-gesture,unscripted
3238,retalking--110-110--2695-1213--1.mp4,lip-sync,retalking,110,110,2695,1213,True,no-gesture,unscripted
3239,retalking--110-110--3103-3107--0.mp4,lip-sync,retalking,110,110,3103,3107,False,no-gesture,scripted-short
3240,retalking--110-110--3103-3107--1.mp4,lip-sync,retalking,110,110,3103,3107,True,no-gesture,scripted-short
3241,retalking--110-110--545-1621--0.mp4,lip-sync,retalking,110,110,545,1621,False,no-gesture,scripted-long
3242,retalking--111-111--1674-599--0.mp4,lip-sync,retalking,111,111,1674,599,False,no-gesture,scripted-long
3243,retalking--111-111--1808-2472--0.mp4,lip-sync,retalking,111,111,1808,2472,False,no-gesture,scripted-short
3244,retalking--111-111--1808-2472--1.mp4,lip-sync,retalking,111,111,1808,2472,True,no-gesture,scripted-short
3245,retalking--111-111--1947-1265--0.mp4,lip-sync,retalking,111,111,1947,1265,False,no-gesture,unscripted
3246,retalking--111-111--1947-1265--1.mp4,lip-sync,retalking,111,111,1947,1265,True,no-gesture,unscripted
3247,retalking--111-111--3141-3853--0.mp4,lip-sync,retalking,111,111,3141,3853,False,no-gesture,scripted-short
3248,retalking--111-111--3141-3853--1.mp4,lip-sync,retalking,111,111,3141,3853,True,no-gesture,scripted-short
3249,retalking--111-111--329-998--0.mp4,lip-sync,retalking,111,111,329,998,False,move-head,no-speech
3250,retalking--111-111--329-998--1.mp4,lip-sync,retalking,111,111,329,998,True,move-head,no-speech
3251,retalking--112-112--2161-279--0.mp4,lip-sync,retalking,112,112,2161,279,False,move-head,no-speech
3252,retalking--112-112--2161-279--1.mp4,lip-sync,retalking,112,112,2161,279,True,move-head,no-speech
3253,retalking--112-112--2552-1489--0.mp4,lip-sync,retalking,112,112,2552,1489,False,no-gesture,scripted-short
3254,retalking--112-112--2552-1489--1.mp4,lip-sync,retalking,112,112,2552,1489,True,no-gesture,scripted-short
3255,retalking--112-112--2991-3124--0.mp4,lip-sync,retalking,112,112,2991,3124,False,no-gesture,scripted-short
3256,retalking--112-112--2991-3124--1.mp4,lip-sync,retalking,112,112,2991,3124,True,no-gesture,scripted-short
3257,retalking--112-112--546-1622--0.mp4,lip-sync,retalking,112,112,546,1622,False,no-gesture,scripted-long
3258,retalking--112-112--815-2696--0.mp4,lip-sync,retalking,112,112,815,2696,False,no-gesture,unscripted
3259,retalking--112-112--815-2696--1.mp4,lip-sync,retalking,112,112,815,2696,True,no-gesture,unscripted
3260,retalking--113-113--1041-371--0.mp4,lip-sync,retalking,113,113,1041,371,False,wave,no-speech
3261,retalking--113-113--1041-371--1.mp4,lip-sync,retalking,113,113,1041,371,True,wave,no-speech
3262,retalking--113-113--1990-2790--0.mp4,lip-sync,retalking,113,113,1990,2790,False,no-gesture,unscripted
3263,retalking--113-113--1990-2790--1.mp4,lip-sync,retalking,113,113,1990,2790,True,no-gesture,unscripted
3264,retalking--113-113--2647-2515--0.mp4,lip-sync,retalking,113,113,2647,2515,False,no-gesture,scripted-short
3265,retalking--113-113--2647-2515--1.mp4,lip-sync,retalking,113,113,2647,2515,True,no-gesture,scripted-short
3266,retalking--113-113--3966-3733--0.mp4,lip-sync,retalking,113,113,3966,3733,False,no-gesture,scripted-short
3267,retalking--113-113--3966-3733--1.mp4,lip-sync,retalking,113,113,3966,3733,True,no-gesture,scripted-short
3268,retalking--113-113--641-1717--0.mp4,lip-sync,retalking,113,113,641,1717,False,no-gesture,scripted-long
3269,retalking--114-114--1359-2162--0.mp4,lip-sync,retalking,114,114,1359,2162,False,move-head,no-speech
3270,retalking--114-114--1359-2162--1.mp4,lip-sync,retalking,114,114,1359,2162,True,move-head,no-speech
3271,retalking--114-114--2284-1490--0.mp4,lip-sync,retalking,114,114,2284,1490,False,no-gesture,scripted-short
3272,retalking--114-114--2284-1490--1.mp4,lip-sync,retalking,114,114,2284,1490,True,no-gesture,scripted-short
3273,retalking--114-114--3145-3160--0.mp4,lip-sync,retalking,114,114,3145,3160,False,no-gesture,scripted-short
3274,retalking--114-114--3145-3160--1.mp4,lip-sync,retalking,114,114,3145,3160,True,no-gesture,scripted-short
3275,retalking--114-114--547-1623--0.mp4,lip-sync,retalking,114,114,547,1623,False,no-gesture,scripted-long
3276,retalking--114-114--816-1215--0.mp4,lip-sync,retalking,114,114,816,1215,False,no-gesture,unscripted
3277,retalking--114-114--816-1215--1.mp4,lip-sync,retalking,114,114,816,1215,True,no-gesture,unscripted
3278,retalking--115-115--1085-2425--0.mp4,lip-sync,retalking,115,115,1085,2425,False,no-gesture,scripted-short
3279,retalking--115-115--1085-2425--1.mp4,lip-sync,retalking,115,115,1085,2425,True,no-gesture,scripted-short
3280,retalking--115-115--1627-551--0.mp4,lip-sync,retalking,115,115,1627,551,False,no-gesture,scripted-long
3281,retalking--115-115--2166-688--0.mp4,lip-sync,retalking,115,115,2166,688,False,move-head,no-speech
3282,retalking--115-115--2166-688--1.mp4,lip-sync,retalking,115,115,2166,688,True,move-head,no-speech
3283,retalking--115-115--3223-3234--0.mp4,lip-sync,retalking,115,115,3223,3234,False,no-gesture,scripted-short
3284,retalking--115-115--3223-3234--1.mp4,lip-sync,retalking,115,115,3223,3234,True,no-gesture,scripted-short
3285,retalking--115-115--820-1219--0.mp4,lip-sync,retalking,115,115,820,1219,False,no-gesture,unscripted
3286,retalking--115-115--820-1219--1.mp4,lip-sync,retalking,115,115,820,1219,True,no-gesture,unscripted
3287,retalking--116-116--1624-548--0.mp4,lip-sync,retalking,116,116,1624,548,False,no-gesture,scripted-long
3288,retalking--116-116--2285-15--0.mp4,lip-sync,retalking,116,116,2285,15,False,no-gesture,scripted-short
3289,retalking--116-116--2285-15--1.mp4,lip-sync,retalking,116,116,2285,15,True,no-gesture,scripted-short
3290,retalking--116-116--2698-817--0.mp4,lip-sync,retalking,116,116,2698,817,False,no-gesture,unscripted
3291,retalking--116-116--2698-817--1.mp4,lip-sync,retalking,116,116,2698,817,True,no-gesture,unscripted
3292,retalking--116-116--3174-3181--0.mp4,lip-sync,retalking,116,116,3174,3181,False,no-gesture,scripted-short
3293,retalking--116-116--3174-3181--1.mp4,lip-sync,retalking,116,116,3174,3181,True,no-gesture,scripted-short
3294,retalking--116-116--685-281--0.mp4,lip-sync,retalking,116,116,685,281,False,move-head,no-speech
3295,retalking--116-116--685-281--1.mp4,lip-sync,retalking,116,116,685,281,True,move-head,no-speech
3296,retalking--117-117--1226-1908--0.mp4,lip-sync,retalking,117,117,1226,1908,False,no-gesture,unscripted
3297,retalking--117-117--1226-1908--1.mp4,lip-sync,retalking,117,117,1226,1908,True,no-gesture,unscripted
3298,retalking--117-117--1370-291--0.mp4,lip-sync,retalking,117,117,1370,291,False,move-head,no-speech
3299,retalking--117-117--1370-291--1.mp4,lip-sync,retalking,117,117,1370,291,True,move-head,no-speech
3300,retalking--117-117--2041-2432--0.mp4,lip-sync,retalking,117,117,2041,2432,False,no-gesture,scripted-short
3301,retalking--117-117--2041-2432--1.mp4,lip-sync,retalking,117,117,2041,2432,True,no-gesture,scripted-short
3302,retalking--117-117--3397-3410--0.mp4,lip-sync,retalking,117,117,3397,3410,False,no-gesture,scripted-short
3303,retalking--117-117--3397-3410--1.mp4,lip-sync,retalking,117,117,3397,3410,True,no-gesture,scripted-short
3304,retalking--117-117--558-1634--0.mp4,lip-sync,retalking,117,117,558,1634,False,no-gesture,scripted-long
3305,retalking--118-118--1218-2700--0.mp4,lip-sync,retalking,118,118,1218,2700,False,no-gesture,unscripted
3306,retalking--118-118--1218-2700--1.mp4,lip-sync,retalking,118,118,1218,2700,True,no-gesture,unscripted
3307,retalking--118-118--1760-17--0.mp4,lip-sync,retalking,118,118,1760,17,False,no-gesture,scripted-short
3308,retalking--118-118--1760-17--1.mp4,lip-sync,retalking,118,118,1760,17,True,no-gesture,scripted-short
3309,retalking--118-118--283-1362--0.mp4,lip-sync,retalking,118,118,283,1362,False,move-head,no-speech
3310,retalking--118-118--283-1362--1.mp4,lip-sync,retalking,118,118,283,1362,True,move-head,no-speech
3311,retalking--118-118--3132-2403--0.mp4,lip-sync,retalking,118,118,3132,2403,False,no-gesture,scripted-short
3312,retalking--118-118--3132-2403--1.mp4,lip-sync,retalking,118,118,3132,2403,True,no-gesture,scripted-short
3313,retalking--118-118--550-1626--0.mp4,lip-sync,retalking,118,118,550,1626,False,no-gesture,scripted-long
3314,retalking--119-119--1737-661--0.mp4,lip-sync,retalking,119,119,1737,661,False,no-gesture,scripted-long
3315,retalking--119-119--2143-1870--0.mp4,lip-sync,retalking,119,119,2143,1870,False,no-gesture,scripted-short
3316,retalking--119-119--2143-1870--1.mp4,lip-sync,retalking,119,119,2143,1870,True,no-gesture,scripted-short
3317,retalking--119-119--3050-3734--0.mp4,lip-sync,retalking,119,119,3050,3734,False,no-gesture,scripted-short
3318,retalking--119-119--3050-3734--1.mp4,lip-sync,retalking,119,119,3050,3734,True,no-gesture,scripted-short
3319,retalking--119-119--796-391--0.mp4,lip-sync,retalking,119,119,796,391,False,move-head,no-speech
3320,retalking--119-119--796-391--1.mp4,lip-sync,retalking,119,119,796,391,True,move-head,no-speech
3321,retalking--119-119--929-1327--0.mp4,lip-sync,retalking,119,119,929,1327,False,no-gesture,unscripted
3322,retalking--119-119--929-1327--1.mp4,lip-sync,retalking,119,119,929,1327,True,no-gesture,unscripted
3323,retalking--12-12--4101-4873--0.mp4,lip-sync,retalking,12,12,4101,4873,False,no-gesture,scripted-long
3324,retalking--12-12--4444-5813--0.mp4,lip-sync,retalking,12,12,4444,5813,False,no-gesture,unscripted
3325,retalking--12-12--4444-5813--1.mp4,lip-sync,retalking,12,12,4444,5813,True,no-gesture,unscripted
3326,retalking--12-12--5132-5048--0.mp4,lip-sync,retalking,12,12,5132,5048,False,no-gesture,scripted-short
3327,retalking--12-12--5132-5048--1.mp4,lip-sync,retalking,12,12,5132,5048,True,no-gesture,scripted-short
3328,retalking--12-12--5389-5466--0.mp4,lip-sync,retalking,12,12,5389,5466,False,move-head,no-speech
3329,retalking--12-12--5389-5466--1.mp4,lip-sync,retalking,12,12,5389,5466,True,move-head,no-speech
3330,retalking--12-12--6004-6007--0.mp4,lip-sync,retalking,12,12,6004,6007,False,no-gesture,scripted-short
3331,retalking--12-12--6004-6007--1.mp4,lip-sync,retalking,12,12,6004,6007,True,no-gesture,scripted-short
3332,retalking--120-120--1628-552--0.mp4,lip-sync,retalking,120,120,1628,552,False,no-gesture,scripted-long
3333,retalking--120-120--2167-1364--0.mp4,lip-sync,retalking,120,120,2167,1364,False,move-head,no-speech
3334,retalking--120-120--2167-1364--1.mp4,lip-sync,retalking,120,120,2167,1364,True,move-head,no-speech
3335,retalking--120-120--2426-2558--0.mp4,lip-sync,retalking,120,120,2426,2558,False,no-gesture,scripted-short
3336,retalking--120-120--2426-2558--1.mp4,lip-sync,retalking,120,120,2426,2558,True,no-gesture,scripted-short
3337,retalking--120-120--3241-2842--0.mp4,lip-sync,retalking,120,120,3241,2842,False,no-gesture,scripted-short
3338,retalking--120-120--3241-2842--1.mp4,lip-sync,retalking,120,120,3241,2842,True,no-gesture,scripted-short
3339,retalking--120-120--821-1902--0.mp4,lip-sync,retalking,120,120,821,1902,False,no-gesture,unscripted
3340,retalking--120-120--821-1902--1.mp4,lip-sync,retalking,120,120,821,1902,True,no-gesture,unscripted
3341,retalking--121-121--163-1097--0.mp4,lip-sync,retalking,121,121,163,1097,False,no-gesture,scripted-short
3342,retalking--121-121--163-1097--1.mp4,lip-sync,retalking,121,121,163,1097,True,no-gesture,scripted-short
3343,retalking--121-121--1639-564--0.mp4,lip-sync,retalking,121,121,1639,564,False,no-gesture,scripted-long
3344,retalking--121-121--2175-294--0.mp4,lip-sync,retalking,121,121,2175,294,False,move-head,no-speech
3345,retalking--121-121--2175-294--1.mp4,lip-sync,retalking,121,121,2175,294,True,move-head,no-speech
3346,retalking--121-121--3319-3510--0.mp4,lip-sync,retalking,121,121,3319,3510,False,no-gesture,scripted-short
3347,retalking--121-121--3319-3510--1.mp4,lip-sync,retalking,121,121,3319,3510,True,no-gesture,scripted-short
3348,retalking--121-121--831-2712--0.mp4,lip-sync,retalking,121,121,831,2712,False,no-gesture,unscripted
3349,retalking--121-121--831-2712--1.mp4,lip-sync,retalking,121,121,831,2712,True,no-gesture,unscripted
3350,retalking--122-122--1629-553--0.mp4,lip-sync,retalking,122,122,1629,553,False,no-gesture,scripted-long
3351,retalking--122-122--2168-1365--0.mp4,lip-sync,retalking,122,122,2168,1365,False,move-head,no-speech
3352,retalking--122-122--2168-1365--1.mp4,lip-sync,retalking,122,122,2168,1365,True,move-head,no-speech
3353,retalking--122-122--2290-2559--0.mp4,lip-sync,retalking,122,122,2290,2559,False,no-gesture,scripted-short
3354,retalking--122-122--2290-2559--1.mp4,lip-sync,retalking,122,122,2290,2559,True,no-gesture,scripted-short
3355,retalking--122-122--3269-3274--0.mp4,lip-sync,retalking,122,122,3269,3274,False,no-gesture,scripted-short
3356,retalking--122-122--3269-3274--1.mp4,lip-sync,retalking,122,122,3269,3274,True,no-gesture,scripted-short
3357,retalking--122-122--822-2703--0.mp4,lip-sync,retalking,122,122,822,2703,False,no-gesture,unscripted
3358,retalking--122-122--822-2703--1.mp4,lip-sync,retalking,122,122,822,2703,True,no-gesture,unscripted
3359,retalking--123-123--1517-2312--0.mp4,lip-sync,retalking,123,123,1517,2312,False,no-gesture,scripted-short
3360,retalking--123-123--1517-2312--1.mp4,lip-sync,retalking,123,123,1517,2312,True,no-gesture,scripted-short
3361,retalking--123-123--3661-3668--0.mp4,lip-sync,retalking,123,123,3661,3668,False,no-gesture,scripted-short
3362,retalking--123-123--3661-3668--1.mp4,lip-sync,retalking,123,123,3661,3668,True,no-gesture,scripted-short
3363,retalking--123-123--576-1651--0.mp4,lip-sync,retalking,123,123,576,1651,False,no-gesture,scripted-long
3364,retalking--123-123--710-306--0.mp4,lip-sync,retalking,123,123,710,306,False,move-head,no-speech
3365,retalking--123-123--710-306--1.mp4,lip-sync,retalking,123,123,710,306,True,move-head,no-speech
3366,retalking--123-123--843-1242--0.mp4,lip-sync,retalking,123,123,843,1242,False,no-gesture,unscripted
3367,retalking--123-123--843-1242--1.mp4,lip-sync,retalking,123,123,843,1242,True,no-gesture,unscripted
3368,retalking--124-124--1630-554--0.mp4,lip-sync,retalking,124,124,1630,554,False,no-gesture,scripted-long
3369,retalking--124-124--2704-823--0.mp4,lip-sync,retalking,124,124,2704,823,False,no-gesture,unscripted
3370,retalking--124-124--2704-823--1.mp4,lip-sync,retalking,124,124,2704,823,True,no-gesture,unscripted
3371,retalking--124-124--2884-3318--0.mp4,lip-sync,retalking,124,124,2884,3318,False,no-gesture,scripted-short
3372,retalking--124-124--2884-3318--1.mp4,lip-sync,retalking,124,124,2884,3318,True,no-gesture,scripted-short
3373,retalking--124-124--418-2428--0.mp4,lip-sync,retalking,124,124,418,2428,False,no-gesture,scripted-short
3374,retalking--124-124--418-2428--1.mp4,lip-sync,retalking,124,124,418,2428,True,no-gesture,scripted-short
3375,retalking--124-124--956-1366--0.mp4,lip-sync,retalking,124,124,956,1366,False,wave,no-speech
3376,retalking--124-124--956-1366--1.mp4,lip-sync,retalking,124,124,956,1366,True,wave,no-speech
3377,retalking--125-125--1403-324--0.mp4,lip-sync,retalking,125,125,1403,324,False,move-head,no-speech
3378,retalking--125-125--1403-324--1.mp4,lip-sync,retalking,125,125,1403,324,True,move-head,no-speech
3379,retalking--125-125--1535-457--0.mp4,lip-sync,retalking,125,125,1535,457,False,no-gesture,scripted-short
3380,retalking--125-125--1535-457--1.mp4,lip-sync,retalking,125,125,1535,457,True,no-gesture,scripted-short
3381,retalking--125-125--1669-594--0.mp4,lip-sync,retalking,125,125,1669,594,False,no-gesture,scripted-long
3382,retalking--125-125--1942-1260--0.mp4,lip-sync,retalking,125,125,1942,1260,False,no-gesture,unscripted
3383,retalking--125-125--1942-1260--1.mp4,lip-sync,retalking,125,125,1942,1260,True,no-gesture,unscripted
3384,retalking--125-125--3852-2864--0.mp4,lip-sync,retalking,125,125,3852,2864,False,no-gesture,scripted-short
3385,retalking--125-125--3852-2864--1.mp4,lip-sync,retalking,125,125,3852,2864,True,no-gesture,scripted-short
3386,retalking--126-126--2292-1089--0.mp4,lip-sync,retalking,126,126,2292,1089,False,no-gesture,scripted-short
3387,retalking--126-126--2292-1089--1.mp4,lip-sync,retalking,126,126,2292,1089,True,no-gesture,scripted-short
3388,retalking--126-126--3341-3342--0.mp4,lip-sync,retalking,126,126,3341,3342,False,no-gesture,scripted-short
3389,retalking--126-126--3341-3342--1.mp4,lip-sync,retalking,126,126,3341,3342,True,no-gesture,scripted-short
3390,retalking--126-126--555-1631--0.mp4,lip-sync,retalking,126,126,555,1631,False,no-gesture,scripted-long
3391,retalking--126-126--824-1905--0.mp4,lip-sync,retalking,126,126,824,1905,False,no-gesture,unscripted
3392,retalking--126-126--824-1905--1.mp4,lip-sync,retalking,126,126,824,1905,True,no-gesture,unscripted
3393,retalking--126-126--957-2170--0.mp4,lip-sync,retalking,126,126,957,2170,False,wave,no-speech
3394,retalking--126-126--957-2170--1.mp4,lip-sync,retalking,126,126,957,2170,True,wave,no-speech
3395,retalking--127-127--1283-2765--0.mp4,lip-sync,retalking,127,127,1283,2765,False,no-gesture,unscripted
3396,retalking--127-127--1283-2765--1.mp4,lip-sync,retalking,127,127,1283,2765,True,no-gesture,unscripted
3397,retalking--127-127--1692-617--0.mp4,lip-sync,retalking,127,127,1692,617,False,no-gesture,scripted-long
3398,retalking--127-127--1826-1150--0.mp4,lip-sync,retalking,127,127,1826,1150,False,no-gesture,scripted-short
3399,retalking--127-127--1826-1150--1.mp4,lip-sync,retalking,127,127,1826,1150,True,no-gesture,scripted-short
3400,retalking--127-127--2873-3979--0.mp4,lip-sync,retalking,127,127,2873,3979,False,no-gesture,scripted-short
3401,retalking--127-127--2873-3979--1.mp4,lip-sync,retalking,127,127,2873,3979,True,no-gesture,scripted-short
3402,retalking--127-127--346-2222--0.mp4,lip-sync,retalking,127,127,346,2222,False,move-head,no-speech
3403,retalking--127-127--346-2222--1.mp4,lip-sync,retalking,127,127,346,2222,True,move-head,no-speech
3404,retalking--128-128--1632-556--0.mp4,lip-sync,retalking,128,128,1632,556,False,no-gesture,scripted-long
3405,retalking--128-128--2293-2039--0.mp4,lip-sync,retalking,128,128,2293,2039,False,no-gesture,scripted-short
3406,retalking--128-128--2293-2039--1.mp4,lip-sync,retalking,128,128,2293,2039,True,no-gesture,scripted-short
3407,retalking--128-128--2706-825--0.mp4,lip-sync,retalking,128,128,2706,825,False,no-gesture,unscripted
3408,retalking--128-128--2706-825--1.mp4,lip-sync,retalking,128,128,2706,825,True,no-gesture,unscripted
3409,retalking--128-128--3359-3365--0.mp4,lip-sync,retalking,128,128,3359,3365,False,no-gesture,scripted-short
3410,retalking--128-128--3359-3365--1.mp4,lip-sync,retalking,128,128,3359,3365,True,no-gesture,scripted-short
3411,retalking--128-128--958-289--0.mp4,lip-sync,retalking,128,128,958,289,False,wave,no-speech
3412,retalking--128-128--958-289--1.mp4,lip-sync,retalking,128,128,958,289,True,wave,no-speech
